tumour_acronym,studyId,studyName,geneSymbol,entrezGeneId,N,mut_n,mut_freq,amp_n,amp_freq,gain_n,gain_freq,shallow_del_n,shallow_del_freq,deep_del_n,deep_del_freq,any_cna_n,any_cna_freq,any_alter_n,any_alter_freq,mut_only_n,cna_only_n,mut_and_cna_n
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",AGO2,27161,41,0,0.0,1,0.024390243902439,11,0.2682926829268293,2,0.048780487804878,1,0.024390243902439,15,0.3658536585365853,15,0.3658536585365853,0,15,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",AGO3,192669,41,0,0.0,0,0.0,0,0.0,4,0.0975609756097561,0,0.0,4,0.0975609756097561,4,0.0975609756097561,0,4,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",AGO4,192670,41,0,0.0,0,0.0,0,0.0,4,0.0975609756097561,0,0.0,4,0.0975609756097561,4,0.0975609756097561,0,4,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",DGCR8,54487,41,3,0.073170731707317,0,0.0,1,0.024390243902439,3,0.073170731707317,0,0.0,4,0.0975609756097561,7,0.1707317073170731,3,4,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",DICER1,23405,41,0,0.0,0,0.0,1,0.024390243902439,2,0.048780487804878,0,0.0,3,0.073170731707317,3,0.073170731707317,0,3,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",DROSHA,29102,41,0,0.0,0,0.0,7,0.1707317073170731,1,0.024390243902439,0,0.0,8,0.1951219512195122,8,0.1951219512195122,0,8,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",LIN28A,79727,41,0,0.0,0,0.0,0,0.0,5,0.1219512195121951,0,0.0,5,0.1219512195121951,5,0.1219512195121951,0,5,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",LIN28B,389421,41,1,0.024390243902439,0,0.0,0,0.0,14,0.3414634146341463,5,0.1219512195121951,19,0.4634146341463415,19,0.4634146341463415,0,18,1
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",PRKRA,8575,41,0,0.0,0,0.0,4,0.0975609756097561,4,0.0975609756097561,0,0.0,8,0.1951219512195122,8,0.1951219512195122,0,8,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",SMAD2,4087,41,0,0.0,0,0.0,14,0.3414634146341463,3,0.073170731707317,0,0.0,17,0.4146341463414634,17,0.4146341463414634,0,17,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",SMAD4,4089,41,0,0.0,1,0.024390243902439,13,0.3170731707317073,3,0.073170731707317,0,0.0,17,0.4146341463414634,17,0.4146341463414634,0,17,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",TARBP2,6895,41,0,0.0,1,0.024390243902439,11,0.2682926829268293,1,0.024390243902439,0,0.0,13,0.3170731707317073,13,0.3170731707317073,0,13,0
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",TP53,7157,41,5,0.1219512195121951,0,0.0,2,0.048780487804878,11,0.2682926829268293,1,0.024390243902439,14,0.3414634146341463,14,0.3414634146341463,0,9,5
DLBC,dlbc_tcga_pan_can_atlas_2018,"Diffuse Large B-Cell Lymphoma (TCGA, PanCancer Atlas)",XPO5,57510,41,0,0.0,2,0.048780487804878,6,0.1463414634146341,2,0.048780487804878,0,0.0,10,0.2439024390243902,10,0.2439024390243902,0,10,0
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",AGO1,26523,182,1,0.0054945054945054,2,0.0109890109890109,29,0.1593406593406593,58,0.3186813186813186,0,0.0,89,0.489010989010989,90,0.4945054945054945,1,89,0
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",AGO2,27161,182,2,0.0109890109890109,21,0.1153846153846153,106,0.5824175824175825,13,0.0714285714285714,1,0.0054945054945054,141,0.7747252747252747,141,0.7747252747252747,0,139,2
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",AGO3,192669,182,0,0.0,2,0.0109890109890109,30,0.1648351648351648,58,0.3186813186813186,0,0.0,90,0.4945054945054945,90,0.4945054945054945,0,90,0
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",AGO4,192670,182,3,0.0164835164835164,2,0.0109890109890109,29,0.1593406593406593,58,0.3186813186813186,0,0.0,89,0.489010989010989,91,0.5,2,88,1
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",DGCR8,54487,182,3,0.0164835164835164,2,0.0109890109890109,33,0.1813186813186813,71,0.3901098901098901,2,0.0109890109890109,108,0.5934065934065934,110,0.6043956043956044,2,107,1
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",DICER1,23405,182,3,0.0164835164835164,0,0.0,49,0.2692307692307692,56,0.3076923076923077,1,0.0054945054945054,106,0.5824175824175825,107,0.5879120879120879,1,104,2
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",DROSHA,29102,182,4,0.0219780219780219,14,0.0769230769230769,76,0.4175824175824176,37,0.2032967032967033,0,0.0,127,0.6978021978021978,127,0.6978021978021978,0,123,4
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",LIN28A,79727,182,0,0.0,0,0.0,19,0.1043956043956044,70,0.3846153846153846,2,0.0109890109890109,91,0.5,91,0.5,0,91,0
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",LIN28B,389421,182,1,0.0054945054945054,1,0.0054945054945054,28,0.1538461538461538,50,0.2747252747252747,1,0.0054945054945054,80,0.4395604395604395,81,0.445054945054945,1,80,0
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",PRKRA,8575,182,1,0.0054945054945054,1,0.0054945054945054,57,0.3131868131868132,21,0.1153846153846153,0,0.0,79,0.4340659340659341,79,0.4340659340659341,0,78,1
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",SMAD2,4087,182,1,0.0054945054945054,2,0.0109890109890109,24,0.1318681318681318,106,0.5824175824175825,7,0.0384615384615384,139,0.7637362637362637,139,0.7637362637362637,0,138,1
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",SMAD4,4089,182,12,0.0659340659340659,0,0.0,21,0.1153846153846153,105,0.5769230769230769,15,0.0824175824175824,141,0.7747252747252747,141,0.7747252747252747,0,129,12
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",TARBP2,6895,182,0,0.0,1,0.0054945054945054,36,0.1978021978021978,37,0.2032967032967033,1,0.0054945054945054,75,0.412087912087912,75,0.412087912087912,0,75,0
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",TP53,7157,182,158,0.8681318681318682,1,0.0054945054945054,22,0.1208791208791208,83,0.456043956043956,2,0.0109890109890109,108,0.5934065934065934,171,0.9395604395604396,63,13,95
ESCA,esca_tcga_pan_can_atlas_2018,"Esophageal Adenocarcinoma (TCGA, PanCancer Atlas)",XPO5,57510,182,2,0.0109890109890109,16,0.0879120879120879,48,0.2637362637362637,25,0.1373626373626373,0,0.0,89,0.489010989010989,90,0.4945054945054945,1,88,1
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",AGO1,26523,380,2,0.0052631578947368,2,0.0052631578947368,55,0.1447368421052631,25,0.0657894736842105,0,0.0,82,0.2157894736842105,84,0.2210526315789473,2,82,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",AGO2,27161,380,2,0.0052631578947368,3,0.0078947368421052,42,0.1105263157894736,31,0.081578947368421,0,0.0,76,0.2,78,0.2052631578947368,2,76,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",AGO3,192669,380,1,0.0026315789473684,3,0.0078947368421052,55,0.1447368421052631,24,0.0631578947368421,0,0.0,82,0.2157894736842105,83,0.2184210526315789,1,82,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",AGO4,192670,380,0,0.0,2,0.0052631578947368,55,0.1447368421052631,26,0.0684210526315789,0,0.0,83,0.2184210526315789,83,0.2184210526315789,0,83,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",DGCR8,54487,380,2,0.0052631578947368,2,0.0052631578947368,22,0.0578947368421052,116,0.3052631578947368,1,0.0026315789473684,141,0.3710526315789473,141,0.3710526315789473,0,139,2
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",DICER1,23405,380,6,0.0157894736842105,1,0.0026315789473684,14,0.0368421052631578,113,0.2973684210526315,0,0.0,128,0.3368421052631579,130,0.3421052631578947,2,124,4
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",DROSHA,29102,380,5,0.0131578947368421,0,0.0,25,0.0657894736842105,30,0.0789473684210526,0,0.0,55,0.1447368421052631,59,0.1552631578947368,4,54,1
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",LIN28A,79727,380,1,0.0026315789473684,1,0.0026315789473684,52,0.1368421052631579,29,0.0763157894736842,0,0.0,82,0.2157894736842105,83,0.2184210526315789,1,82,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",LIN28B,389421,380,1,0.0026315789473684,0,0.0,14,0.0368421052631578,92,0.2421052631578947,1,0.0026315789473684,107,0.281578947368421,108,0.2842105263157894,1,107,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",PRKRA,8575,380,2,0.0052631578947368,0,0.0,23,0.0605263157894736,23,0.0605263157894736,0,0.0,46,0.1210526315789473,46,0.1210526315789473,0,44,2
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",SMAD2,4087,380,1,0.0026315789473684,0,0.0,44,0.1157894736842105,41,0.1078947368421052,0,0.0,85,0.2236842105263158,86,0.2263157894736842,1,85,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",SMAD4,4089,380,1,0.0026315789473684,0,0.0,42,0.1105263157894736,47,0.1236842105263157,0,0.0,89,0.2342105263157894,89,0.2342105263157894,0,88,1
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",TARBP2,6895,380,2,0.0052631578947368,2,0.0052631578947368,27,0.0710526315789473,44,0.1157894736842105,0,0.0,73,0.1921052631578947,75,0.1973684210526315,2,73,0
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",TP53,7157,380,120,0.3157894736842105,0,0.0,31,0.081578947368421,58,0.1526315789473684,5,0.0131578947368421,94,0.2473684210526315,159,0.4184210526315789,65,39,55
GBM,gbm_tcga_pan_can_atlas_2018,"Glioblastoma Multiforme (TCGA, PanCancer Atlas)",XPO5,57510,380,4,0.0105263157894736,4,0.0105263157894736,15,0.0394736842105263,57,0.15,0,0.0,76,0.2,80,0.2105263157894736,4,76,0
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",AGO1,26523,509,6,0.0117878192534381,0,0.0,67,0.1316306483300589,67,0.1316306483300589,0,0.0,134,0.2632612966601179,139,0.2730844793713163,5,133,1
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",AGO2,27161,509,6,0.0117878192534381,41,0.0805500982318271,330,0.6483300589390962,5,0.0098231827111984,0,0.0,376,0.7387033398821218,376,0.7387033398821218,0,370,6
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",AGO3,192669,509,10,0.0196463654223968,0,0.0,69,0.1355599214145383,66,0.1296660117878192,1,0.0019646365422396,136,0.2671905697445972,140,0.275049115913556,4,130,6
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",AGO4,192670,509,8,0.0157170923379174,0,0.0,67,0.1316306483300589,67,0.1316306483300589,0,0.0,134,0.2632612966601179,141,0.2770137524557957,7,133,1
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",DGCR8,54487,509,5,0.0098231827111984,11,0.0216110019646365,118,0.2318271119842829,71,0.1394891944990176,0,0.0,200,0.3929273084479371,205,0.4027504911591356,5,200,0
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",DICER1,23405,509,10,0.0196463654223968,4,0.0078585461689587,159,0.31237721021611,63,0.1237721021611002,3,0.005893909626719,229,0.449901768172888,230,0.4518664047151277,1,220,9
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",DROSHA,29102,509,4,0.0078585461689587,17,0.0333988212180746,206,0.4047151277013752,29,0.0569744597249508,0,0.0,252,0.4950884086444008,255,0.5009823182711198,3,251,1
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",LIN28A,79727,509,4,0.0078585461689587,0,0.0,52,0.1021611001964636,91,0.1787819253438114,0,0.0,143,0.280943025540275,146,0.2868369351669941,3,142,1
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",LIN28B,389421,509,8,0.0157170923379174,2,0.0039292730844793,53,0.1041257367387033,85,0.1669941060903732,2,0.0039292730844793,142,0.2789783889980353,148,0.2907662082514735,6,140,2
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",PRKRA,8575,509,0,0.0,10,0.0196463654223968,96,0.1886051080550098,49,0.0962671905697446,0,0.0,155,0.3045186640471513,155,0.3045186640471513,0,155,0
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",SMAD2,4087,509,4,0.0078585461689587,5,0.0098231827111984,43,0.0844793713163064,245,0.481335952848723,1,0.0019646365422396,294,0.5776031434184676,296,0.581532416502947,2,292,2
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",SMAD4,4089,509,13,0.0255402750491159,0,0.0,33,0.0648330058939096,244,0.4793713163064833,18,0.0353634577603143,295,0.5795677799607073,297,0.5834970530451866,2,284,11
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",TARBP2,6895,509,3,0.005893909626719,0,0.0,86,0.1689587426326129,48,0.0943025540275049,0,0.0,134,0.2632612966601179,137,0.2691552062868369,3,134,0
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",TP53,7157,509,353,0.693516699410609,0,0.0,59,0.1159135559921414,123,0.2416502946954813,3,0.005893909626719,185,0.3634577603143418,386,0.7583497053045186,201,33,152
HNSC,hnsc_tcga_pan_can_atlas_2018,"Head and Neck Squamous Cell Carcinoma (TCGA, PanCancer Atlas)",XPO5,57510,509,4,0.0078585461689587,4,0.0078585461689587,91,0.1787819253438114,65,0.1277013752455795,0,0.0,160,0.3143418467583497,162,0.3182711198428291,2,158,2
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",AGO1,26523,65,0,0.0,0,0.0,1,0.0153846153846153,52,0.8,0,0.0,53,0.8153846153846154,53,0.8153846153846154,0,53,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",AGO2,27161,65,0,0.0,0,0.0,17,0.2615384615384615,9,0.1384615384615384,0,0.0,26,0.4,26,0.4,0,26,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",AGO3,192669,65,1,0.0153846153846153,0,0.0,1,0.0153846153846153,52,0.8,0,0.0,53,0.8153846153846154,53,0.8153846153846154,0,52,1
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",AGO4,192670,65,0,0.0,0,0.0,1,0.0153846153846153,52,0.8,0,0.0,53,0.8153846153846154,53,0.8153846153846154,0,53,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",DGCR8,54487,65,0,0.0,0,0.0,19,0.2923076923076923,7,0.1076923076923077,0,0.0,26,0.4,26,0.4,0,26,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",DICER1,23405,65,1,0.0153846153846153,0,0.0,20,0.3076923076923077,2,0.0307692307692307,1,0.0153846153846153,23,0.3538461538461538,23,0.3538461538461538,0,22,1
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",DROSHA,29102,65,1,0.0153846153846153,1,0.0153846153846153,9,0.1384615384615384,9,0.1384615384615384,0,0.0,19,0.2923076923076923,20,0.3076923076923077,1,19,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",LIN28A,79727,65,0,0.0,0,0.0,1,0.0153846153846153,52,0.8,0,0.0,53,0.8153846153846154,53,0.8153846153846154,0,53,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",LIN28B,389421,65,1,0.0153846153846153,0,0.0,1,0.0153846153846153,50,0.7692307692307693,0,0.0,51,0.7846153846153846,51,0.7846153846153846,0,50,1
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",PRKRA,8575,65,0,0.0,0,0.0,2,0.0307692307692307,45,0.6923076923076923,0,0.0,47,0.7230769230769231,47,0.7230769230769231,0,47,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",SMAD2,4087,65,0,0.0,0,0.0,16,0.2461538461538461,8,0.123076923076923,0,0.0,24,0.3692307692307692,24,0.3692307692307692,0,24,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",SMAD4,4089,65,0,0.0,0,0.0,16,0.2461538461538461,8,0.123076923076923,0,0.0,24,0.3692307692307692,24,0.3692307692307692,0,24,0
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",TARBP2,6895,65,1,0.0153846153846153,0,0.0,20,0.3076923076923077,1,0.0153846153846153,0,0.0,21,0.3230769230769231,21,0.3230769230769231,0,20,1
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",TP53,7157,65,21,0.3230769230769231,0,0.0,0,0.0,49,0.7538461538461538,0,0.0,49,0.7538461538461538,53,0.8153846153846154,4,32,17
KICH,kich_tcga_pan_can_atlas_2018,"Kidney Chromophobe (TCGA, PanCancer Atlas)",XPO5,57510,65,0,0.0,0,0.0,2,0.0307692307692307,50,0.7692307692307693,0,0.0,52,0.8,52,0.8,0,52,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",AGO1,26523,400,0,0.0,0,0.0,10,0.025,63,0.1575,0,0.0,73,0.1825,73,0.1825,0,73,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",AGO2,27161,400,3,0.0075,2,0.005,55,0.1375,37,0.0925,0,0.0,94,0.235,96,0.24,2,93,1
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",AGO3,192669,400,3,0.0075,0,0.0,10,0.025,63,0.1575,0,0.0,73,0.1825,76,0.19,3,73,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",AGO4,192670,400,4,0.01,0,0.0,10,0.025,63,0.1575,0,0.0,73,0.1825,76,0.19,3,72,1
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",DGCR8,54487,400,1,0.0025,0,0.0,32,0.08,32,0.08,0,0.0,64,0.16,65,0.1625,1,64,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",DICER1,23405,400,0,0.0,0,0.0,10,0.025,183,0.4575,0,0.0,193,0.4825,193,0.4825,0,193,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",DROSHA,29102,400,3,0.0075,2,0.005,122,0.305,4,0.01,0,0.0,128,0.32,130,0.325,2,127,1
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",LIN28A,79727,400,0,0.0,0,0.0,6,0.015,76,0.19,2,0.005,84,0.21,84,0.21,0,84,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",LIN28B,389421,400,0,0.0,1,0.0025,6,0.015,106,0.265,1,0.0025,114,0.285,114,0.285,0,114,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",PRKRA,8575,400,0,0.0,2,0.005,57,0.1425,14,0.035,0,0.0,73,0.1825,73,0.1825,0,73,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",SMAD2,4087,400,3,0.0075,1,0.0025,16,0.04,77,0.1925,0,0.0,94,0.235,97,0.2425,3,94,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",SMAD4,4089,400,0,0.0,1,0.0025,16,0.04,77,0.1925,1,0.0025,95,0.2375,95,0.2375,0,95,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",TARBP2,6895,400,0,0.0,0,0.0,98,0.245,2,0.005,0,0.0,100,0.25,100,0.25,0,100,0
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",TP53,7157,400,11,0.0275,0,0.0,24,0.06,35,0.0875,0,0.0,59,0.1475,66,0.165,7,55,4
KIRC,kirc_tcga_pan_can_atlas_2018,"Kidney Renal Clear Cell Carcinoma (TCGA, PanCancer Atlas)",XPO5,57510,400,2,0.005,3,0.0075,8,0.02,74,0.185,0,0.0,85,0.2125,86,0.215,1,84,1
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",AGO1,26523,276,2,0.0072463768115942,0,0.0,0,0.0,43,0.1557971014492753,0,0.0,43,0.1557971014492753,45,0.1630434782608695,2,43,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",AGO2,27161,276,2,0.0072463768115942,0,0.0,26,0.0942028985507246,9,0.0326086956521739,0,0.0,35,0.1268115942028985,37,0.1340579710144927,2,35,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",AGO3,192669,276,2,0.0072463768115942,0,0.0,0,0.0,43,0.1557971014492753,0,0.0,43,0.1557971014492753,45,0.1630434782608695,2,43,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",AGO4,192670,276,1,0.0036231884057971,0,0.0,0,0.0,43,0.1557971014492753,0,0.0,43,0.1557971014492753,44,0.1594202898550724,1,43,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",DGCR8,54487,276,2,0.0072463768115942,0,0.0,5,0.0181159420289855,57,0.2065217391304347,0,0.0,62,0.2246376811594203,63,0.2282608695652173,1,61,1
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",DICER1,23405,276,3,0.0108695652173913,0,0.0,3,0.0108695652173913,47,0.1702898550724637,1,0.0036231884057971,51,0.1847826086956521,54,0.1956521739130435,3,51,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",DROSHA,29102,276,4,0.0144927536231884,0,0.0,35,0.1268115942028985,6,0.0217391304347826,0,0.0,41,0.1485507246376811,45,0.1630434782608695,4,41,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",LIN28A,79727,276,0,0.0,0,0.0,0,0.0,49,0.1775362318840579,0,0.0,49,0.1775362318840579,49,0.1775362318840579,0,49,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",LIN28B,389421,276,0,0.0,0,0.0,5,0.0181159420289855,27,0.0978260869565217,0,0.0,32,0.1159420289855072,32,0.1159420289855072,0,32,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",PRKRA,8575,276,1,0.0036231884057971,1,0.0036231884057971,51,0.1847826086956521,4,0.0144927536231884,0,0.0,56,0.2028985507246377,57,0.2065217391304347,1,56,0
KIRP,kirp_tcga_pan_can_atlas_2018,"Kidney Renal Papillary Cell Carcinoma (TCGA, PanCancer Atlas)",SMAD2,4087,276,1,0.0036231884057971,0,0.0,9,0.0326086956521739,44,0.1594202898550724,0,0.0,53,0.1920289855072463,54,0.1956521739130435,1,53,0
