geneSymbol,ACC,BLCA,BRCA,CESC,CHOL,COADREAD,DLBC,ESCA,GBM,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,MESO,OV,PAAD,PCPG,PRAD,SARC,SKCM,STAD,TGCT,THCA,THYM,UCEC,UCS,UVM
DROSHA,0.0224719101123595,0.027027027027027,0.0085551330798479,0.0209059233449477,0.0,0.0432330827067669,0.0,0.0219780219780219,0.0131578947368421,0.0078585461689587,0.0153846153846153,0.0075,0.0144927536231884,0.0052356020942408,0.0039138943248532,0.0055401662049861,0.0293542074363992,0.0578512396694214,0.0116279069767441,0.0058708414872798,0.0168539325842696,0.0,0.0020449897750511,0.0158102766798418,0.046831955922865,0.0276497695852534,0.0,0.0,0.008130081300813,0.0841487279843444,0.0357142857142857,0.0125
DGCR8,0.0112359550561797,0.0171990171990172,0.0047528517110266,0.0139372822299651,0.0,0.0206766917293233,0.073170731707317,0.0164835164835164,0.0052631578947368,0.0098231827111984,0.0,0.0025,0.0072463768115942,0.0052356020942408,0.0039138943248532,0.002770083102493,0.0195694716242661,0.006198347107438,0.0,0.0019569471624266,0.0056179775280898,0.0,0.0040899795501022,0.0039525691699604,0.0385674931129476,0.032258064516129,0.0,0.002053388090349,0.0,0.0508806262230919,0.0178571428571428,0.0
DICER1,0.0112359550561797,0.0417690417690417,0.0104562737642585,0.0278745644599303,0.0277777777777777,0.0451127819548872,0.0,0.0164835164835164,0.0157894736842105,0.0196463654223968,0.0153846153846153,0.0,0.0108695652173913,0.0,0.0039138943248532,0.0166204986149584,0.0273972602739726,0.03099173553719,0.0,0.009784735812133,0.0168539325842696,0.0,0.0020449897750511,0.0118577075098814,0.1184573002754821,0.0253456221198156,0.0,0.0061601642710472,0.008130081300813,0.1272015655577299,0.0357142857142857,0.0
TARBP2,0.0,0.0073710073710073,0.0066539923954372,0.0104529616724738,0.0,0.0244360902255639,0.0,0.0,0.0052631578947368,0.005893909626719,0.0153846153846153,0.0,0.0036231884057971,0.0,0.0039138943248532,0.0055401662049861,0.0019569471624266,0.0041322314049586,0.0,0.0,0.0056179775280898,0.0,0.0020449897750511,0.0,0.0110192837465564,0.0069124423963133,0.0,0.0,0.0,0.035225048923679,0.0,0.0
PRKRA,0.0,0.0073710073710073,0.0028517110266159,0.0,0.0,0.0206766917293233,0.0,0.0054945054945054,0.0052631578947368,0.0,0.0,0.0,0.0036231884057971,0.0,0.0019569471624266,0.0,0.0058708414872798,0.0,0.0,0.0,0.0056179775280898,0.0,0.0,0.0,0.0082644628099173,0.0092165898617511,0.0,0.0,0.008130081300813,0.0254403131115459,0.0,0.0
XPO5,0.0,0.0221130221130221,0.0114068441064638,0.0104529616724738,0.0,0.0300751879699248,0.0,0.0109890109890109,0.0105263157894736,0.0078585461689587,0.0,0.005,0.0108695652173913,0.0,0.0039138943248532,0.0166204986149584,0.009784735812133,0.0082644628099173,0.0116279069767441,0.0039138943248532,0.0,0.0,0.0040899795501022,0.0039525691699604,0.0523415977961432,0.0115207373271889,0.0,0.0,0.0,0.0684931506849315,0.0178571428571428,0.0
AGO1,0.0,0.0245700245700245,0.0095057034220532,0.0104529616724738,0.0,0.0300751879699248,0.0,0.0054945054945054,0.0052631578947368,0.0117878192534381,0.0,0.0,0.0072463768115942,0.0,0.0058708414872798,0.0083102493074792,0.0176125244618395,0.012396694214876,0.0116279069767441,0.0078277886497064,0.0,0.0,0.0020449897750511,0.0039525691699604,0.0606060606060606,0.032258064516129,0.0,0.002053388090349,0.0,0.0469667318982387,0.0,0.0
AGO2,0.0,0.0221130221130221,0.0076045627376425,0.0174216027874564,0.0,0.0300751879699248,0.0,0.0109890109890109,0.0052631578947368,0.0117878192534381,0.0,0.0075,0.0072463768115942,0.0,0.0039138943248532,0.002770083102493,0.0215264187866927,0.006198347107438,0.0,0.0019569471624266,0.0,0.0062111801242236,0.0020449897750511,0.0,0.0358126721763085,0.0299539170506912,0.0,0.002053388090349,0.0,0.0978473581213307,0.0,0.0125
AGO3,0.0224719101123595,0.0221130221130221,0.0076045627376425,0.0139372822299651,0.0,0.0281954887218045,0.0,0.0,0.0026315789473684,0.0196463654223968,0.0153846153846153,0.0075,0.0072463768115942,0.0052356020942408,0.0,0.0083102493074792,0.0195694716242661,0.0144628099173553,0.0,0.0039138943248532,0.0,0.0,0.0040899795501022,0.0,0.046831955922865,0.0115207373271889,0.0,0.0,0.0,0.0489236790606653,0.0,0.0
AGO4,0.0,0.0171990171990172,0.0076045627376425,0.0209059233449477,0.0,0.0338345864661654,0.0,0.0164835164835164,0.0,0.0157170923379174,0.0,0.01,0.0036231884057971,0.0052356020942408,0.0,0.0083102493074792,0.0136986301369863,0.0165289256198347,0.0,0.0,0.0,0.0,0.0020449897750511,0.0039525691699604,0.0303030303030303,0.032258064516129,0.0,0.0,0.008130081300813,0.0489236790606653,0.0,0.0
LIN28A,0.0,0.0049140049140049,0.0019011406844106,0.0069686411149825,0.0,0.0037593984962406,0.0,0.0,0.0026315789473684,0.0078585461689587,0.0,0.0,0.0,0.0,0.0019569471624266,0.002770083102493,0.0078277886497064,0.006198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0165289256198347,0.0046082949308755,0.0,0.0,0.0,0.0156555772994129,0.0,0.0
LIN28B,0.0,0.0,0.0019011406844106,0.0069686411149825,0.0,0.0037593984962406,0.024390243902439,0.0054945054945054,0.0026315789473684,0.0157170923379174,0.0153846153846153,0.0,0.0,0.0,0.0019569471624266,0.0,0.0136986301369863,0.0144628099173553,0.0,0.0039138943248532,0.0056179775280898,0.0,0.0020449897750511,0.0,0.0358126721763085,0.0046082949308755,0.0,0.0,0.0,0.0156555772994129,0.0,0.0
SMAD2,0.0,0.0098280098280098,0.0057034220532319,0.0069686411149825,0.0,0.0526315789473684,0.0,0.0054945054945054,0.0026315789473684,0.0078585461689587,0.0,0.0075,0.0036231884057971,0.0,0.0039138943248532,0.0,0.0156555772994129,0.0082644628099173,0.0,0.0,0.0056179775280898,0.0,0.0040899795501022,0.0,0.0275482093663911,0.02073732718894,0.0,0.0,0.0,0.0547945205479452,0.0,0.0
SMAD4,0.0,0.0196560196560196,0.0085551330798479,0.0383275261324041,0.0,0.1278195488721804,0.0,0.0659340659340659,0.0026315789473684,0.0255402750491159,0.0,0.0,0.0072463768115942,0.0052356020942408,0.0,0.0110803324099723,0.0450097847358121,0.0165289256198347,0.0,0.0078277886497064,0.2078651685393258,0.0,0.0102249488752556,0.0079051383399209,0.0165289256198347,0.076036866359447,0.0,0.0,0.0,0.0391389432485322,0.0178571428571428,0.0
TP53,0.2022471910112359,0.4938574938574938,0.3269961977186312,0.0801393728222996,0.1111111111111111,0.5883458646616542,0.1219512195121951,0.8681318681318682,0.3157894736842105,0.693516699410609,0.3230769230769231,0.0275,0.0217391304347826,0.0837696335078534,0.487279843444227,0.3019390581717451,0.5146771037181996,0.8347107438016529,0.1627906976744186,0.7123287671232876,0.601123595505618,0.0062111801242236,0.1165644171779141,0.3280632411067193,0.1763085399449036,0.4861751152073733,0.0067114093959731,0.0041067761806981,0.032520325203252,0.3757338551859099,0.9107142857142856,0.0
